"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc"
"311","wdepwqx","batchf_156427","2017-05-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",238.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"312","wdepwqx","batchf_154897","2017-02-15","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",721.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"313","wdepwqx","batchf_154884","2017-06-12","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",68.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"314","wdepwqx","batchf_154903","2017-01-18","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",689.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"315","wdepwqx","batchf_154933","2017-07-20","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",222.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"316","wdepwqx","batchf_154881","2017-08-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",755.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"317","wdepwqx","batchf_154928","2017-09-13","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",63.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"318","wdepwqx","batchf_154902","2017-05-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",271.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"319","wdepwqx","batchf_154891","2017-03-27","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"320","wdepwqx","batchf_154890","2017-04-11","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river","grabsample",399.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"321","wdepwqx","batchf_214474","2017-04-11","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"322","wdepwqx","batchf_214470","2017-02-15","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",178.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"323","wdepwqx","batchf_214473","2017-03-27","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"324","wdepwqx","batchf_214466","2017-05-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",42,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"325","wdepwqx","batchf_214460","2017-08-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",22.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"326","wdepwqx","batchf_214464","2017-06-12","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",33.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"327","wdepwqx","batchf_214461","2017-07-20","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",24.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"328","wdepwqx","batchf_214467","2017-01-18","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",72.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"329","wdepwqx","batchf_214471","2017-09-13","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",194.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"330","wdepwqx","batchf_222387","2017-01-18","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",755.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"331","wdepwqx","batchf_222371","2017-07-20","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",61.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"332","wdepwqx","batchf_222383","2017-02-15","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",222.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"333","wdepwqx","batchf_222378","2017-08-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",289.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"334","wdepwqx","batchf_222384","2017-05-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",960.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"335","wdepwqx","batchf_222376","2017-04-11","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"336","wdepwqx","batchf_222368","2017-09-13","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",136.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"337","wdepwqx","batchf_222377","2017-03-27","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",166.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"338","wdepwqx","batchf_222375","2017-06-12","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",67.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"339","wdepwqx","batchf_160250","2017-04-11","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",23.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"340","wdepwqx","batchf_160255","2017-07-20","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",203.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"341","wdepwqx","batchf_160246","2017-01-18","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",344.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"342","wdepwqx","batchf_160252","2017-08-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",791.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"343","wdepwqx","batchf_160243","2017-09-13","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",157.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"344","wdepwqx","batchf_160251","2017-05-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",478.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"345","wdepwqx","batchf_160256","2017-03-27","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","Red-Washita","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river","grabsample",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
