"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"278","sagin01wqx","mi_14926","2012-10-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"279","sagin01wqx","mi_14805","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"280","sagin01wqx","mi_15405","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"281","sagin01wqx","mi_14829","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"282","sagin01wqx","mi_15225","2012-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"283","sagin01wqx","mi_14825","2012-10-15","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"284","sagin01wqx","mi_15150","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"285","sagin01wqx","mi_15156","2012-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"286","sagin01wqx","mi_15581","2012-09-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"287","sagin01wqx","mi_15598","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",18,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"288","sagin01wqx","mi_15060","2012-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"289","sagin01wqx","mi_15045","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"290","sagin01wqx","mi_14822","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"291","sagin01wqx","mi_15555","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"292","sagin01wqx","mi_15546","2012-10-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"293","sagin01wqx","mi_14907","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",15.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"294","sagin01wqx","mi_15693","2012-10-15","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"295","sagin01wqx","mi_15271","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"296","sagin01wqx","mi_15172","2012-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",18,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"297","sagin01wqx","mi_15413","2012-10-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"298","sagin01wqx","mi_14895","2012-10-15","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",48,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"299","sagin01wqx","mi_15236","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"300","sagin01wqx","mi_14871","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",36,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"301","sagin01wqx","mi_15520","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",36,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"302","sagin01wqx","mi_14960","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",47,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"303","sagin01wqx","mi_15462","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",17,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"304","sagin01wqx","mi_15071","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"305","sagin01wqx","mi_15392","2012-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"306","sagin01wqx","mi_15229","2012-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"307","sagin01wqx","mi_15388","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",28,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"308","sagin01wqx","mi_15489","2012-10-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",22,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"309","sagin01wqx","mi_15082","2012-10-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"310","sagin01wqx","mi_14860","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",48,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"311","sagin01wqx","mi_15507","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"312","sagin01wqx","mi_14910","2012-10-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",14.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"313","sagin01wqx","mi_14921","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",13,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"314","sagin01wqx","mi_14996","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",35.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"315","sagin01wqx","mi_15517","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",26,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"316","sagin01wqx","mi_15535","2012-09-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",32,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"317","sagin01wqx","mi_14951","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"318","sagin01wqx","mi_15173","2012-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"319","sagin01wqx","mi_15189","2012-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"320","sagin01wqx","mi_15505","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"321","sagin01wqx","mi_15319","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",22,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"322","sagin01wqx","mi_15353","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"323","sagin01wqx","mi_15357","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"324","sagin01wqx","mi_15386","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",27.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
