"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"178","okdeq","batch2_332643","2003-08-05","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"179","okdeq","batch2_332634","2003-08-26","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"180","okdeq","batch2_332641","2003-06-23","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",155,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"181","okdeq","batch2_332629","2003-08-19","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"182","okdeq","batch2_332632","2003-07-01","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"183","okdeq","batch2_332638","2003-05-26","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",384,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"184","okdeq","batch2_332630","2003-07-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"185","okdeq","batch2_332646","2003-07-15","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"186","okdeq","batch2_332639","2003-07-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"187","okdeq","batch2_332645","2003-09-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",223,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"188","okdeq","batch2_223018","2003-08-26","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",233,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"189","okdeq","batch2_223029","2003-05-20","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",3076,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"190","okdeq","batch2_223027","2003-09-23","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",285,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"191","okdeq","batch2_223012","2003-06-24","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"192","okdeq","batch2_223021","2003-07-15","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"193","okdeq","batch2_223028","2003-06-02","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",145.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"194","okdeq","batch2_223014","2003-07-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"195","okdeq","batch2_223025","2003-09-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"196","okdeq","batch2_223016","2003-06-09","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"197","okdeq","batch2_223013","2003-08-12","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",227,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"198","okdeq","batch2_223019","2003-09-09","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"199","okdeq","batch2_223020","2003-07-29","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"200","okdeq","batch2_223023","2003-09-02","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",231,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"201","okdeq","batch2_223010","2003-07-01","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"202","okdeq","batch2_223024","2003-09-16","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",262,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"203","okdeq","batch2_223026","2003-06-17","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",238,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"204","okdeq","batch2_223011","2003-08-19","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",84,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"205","okdeq","batch2_223015","2003-05-26","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",126,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"206","okdeq","batch2_223017","2003-08-05","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"207","okdeq","batch2_223022","2003-07-22","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","river","river","surfacewater","stream/river",443,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"208","okdeq","batch2_320549","2003-08-04","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",173,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"209","okdeq","batch2_320554","2003-06-16","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",253,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"210","okdeq","batch2_320551","2003-07-28","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"211","okdeq","batch2_320559","2003-06-02","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",530,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"212","okdeq","batch2_320555","2003-09-08","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"213","okdeq","batch2_320560","2003-07-07","ok","West South Central","GREAT PLAINS","SOUTH CENTRAL SEMIARID PRAIRIES","US Southern Plains","Crosstimbers And Southern Tallgrass Prairie","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Arkansas-White-Red Region","North Canadian","Southern Plains","South Central US","freshwater","stream","stream","surfacewater","stream/river",66,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
