"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"502","yuroktepwqx","batchf_111146","2004-04-22","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,341,"idexxquantitray","mpn","mpn"
"503","yuroktepwqx","batchf_111233","2004-09-13","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,3433,"idexxquantitray","mpn","mpn"
"504","yuroktepwqx","batchf_111150","2004-06-09","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,368,"idexxquantitray","mpn","mpn"
"505","yuroktepwqx","batchf_111132","2004-03-11","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,281,"idexxquantitray","mpn","mpn"
"506","yuroktepwqx","batchf_111210","2004-07-19","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1374,"idexxquantitray","mpn","mpn"
"507","yuroktepwqx","batchf_111201","2004-10-26","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,991,"idexxquantitray","mpn","mpn"
"508","yuroktepwqx","batchf_341497","2005-09-20","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1379,"idexxquantitray","mpn","mpn"
"509","yuroktepwqx","batchf_108435","2005-07-26","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1376,"idexxquantitray","mpn","mpn"
"510","yuroktepwqx","batchf_108467","2005-10-18","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,5748,"idexxquantitray","mpn","mpn"
"511","yuroktepwqx","batchf_108465","2005-12-19","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,5172,"idexxquantitray","mpn","mpn"
"512","yuroktepwqx","batchf_108444","2005-08-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1616,"idexxquantitray","mpn","mpn"
"513","yuroktepwqx","batchf_108332","2005-02-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,135,"idexxquantitray","mpn","mpn"
"514","yuroktepwqx","batchf_108331","2005-01-30","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,134,"idexxquantitray","mpn","mpn"
"515","yuroktepwqx","batchf_108406","2005-09-20","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,712,"idexxquantitray","mpn","mpn"
"516","yuroktepwqx","batchf_108405","2005-11-13","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,703,"idexxquantitray","mpn","mpn"
"517","yuroktepwqx","batchf_108378","2005-04-06","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,379,"idexxquantitray","mpn","mpn"
"518","yuroktepwqx","batchf_108409","2005-05-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,776,"idexxquantitray","mpn","mpn"
"519","yuroktepwqx","batchf_108375","2005-06-20","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,355,"idexxquantitray","mpn","mpn"
"520","yuroktepwqx","batchf_106195","2005-05-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,512,"idexxquantitray","mpn","mpn"
"521","yuroktepwqx","batchf_106249","2005-12-19","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1726,"idexxquantitray","mpn","mpn"
"522","yuroktepwqx","batchf_106124","2005-01-30","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,86,"idexxquantitray","mpn","mpn"
"523","yuroktepwqx","batchf_106272","2005-07-26","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,4106,"idexxquantitray","mpn","mpn"
"524","yuroktepwqx","batchf_106230","2005-11-13","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1081,"idexxquantitray","mpn","mpn"
"525","yuroktepwqx","batchf_106122","2005-02-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,41,"idexxquantitray","mpn","mpn"
"526","yuroktepwqx","batchf_106158","2005-06-20","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,309,"idexxquantitray","mpn","mpn"
"527","yuroktepwqx","batchf_106255","2005-08-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,2359,"idexxquantitray","mpn","mpn"
"528","yuroktepwqx","batchf_106190","2005-10-18","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,471,"idexxquantitray","mpn","mpn"
"529","yuroktepwqx","batchf_106200","2005-09-20","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,556,"idexxquantitray","mpn","mpn"
"530","yuroktepwqx","batchf_106171","2005-04-06","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,384,"idexxquantitray","mpn","mpn"
"531","yuroktepwqx","batchf_111172","2005-10-18","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,512,"idexxquantitray","mpn","mpn"
"532","yuroktepwqx","batchf_111177","2005-05-12","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,598,"idexxquantitray","mpn","mpn"
"533","yuroktepwqx","batchf_111215","2005-11-13","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1539,"idexxquantitray","mpn","mpn"
"534","yuroktepwqx","batchf_111151","2005-04-06","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,373,"idexxquantitray","mpn","mpn"
"535","yuroktepwqx","batchf_111100","2005-02-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,72,"idexxquantitray","mpn","mpn"
"536","yuroktepwqx","batchf_111216","2005-07-26","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1650,"idexxquantitray","mpn","mpn"
"537","yuroktepwqx","batchf_111219","2005-08-23","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1935,"idexxquantitray","mpn","mpn"
"538","yuroktepwqx","batchf_111187","2005-09-20","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,657,"idexxquantitray","mpn","mpn"
"539","yuroktepwqx","batchf_111213","2005-12-19","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,1529,"idexxquantitray","mpn","mpn"
"540","yuroktepwqx","batchf_111104","2005-01-30","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,120,"idexxquantitray","mpn","mpn"
"541","yuroktepwqx","batchf_111186","2005-06-20","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","brackish/saltwater","estuarytidalriver","estuarytidalriver","surfacewater","oceanestuarytidalriver","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,650,"idexxquantitray","mpn","mpn"
"542","yuroktepwqx","batchf_341495","2006-01-24","ca","Pacific","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Oregon & Northern California Coastal","Klamath Mountains","temperate coastal rivers","Temperate Conifer Forests","California Region","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",NA,NA,NA,NA,NA,NA,NA,NA,379,"idexxquantitray","mpn","mpn"
