"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","stec_pa","epec_pa","o157h7_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"161","zuf","zuf379","2013-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",15.8,"idexxquantitray","mpn","mpn",33.1,"idexxquantitray","mpn","mpn",2920,"idexxquantitray","mpn","mpn"
"162","zuf","zuf370","2013-01-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",96,"idexxquantitray","mpn","mpn",31.3,"idexxquantitray","mpn","mpn",3550,"idexxquantitray","mpn","mpn"
"163","zuf","zuf416","2013-12-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",0,"n","n","n",150,"molecular","y","y","y","y","y",21.8,"idexxquantitray","mpn","mpn",184.2,"idexxquantitray","mpn","mpn",19680,"idexxquantitray","mpn","mpn"
"164","zuf","zuf400","2013-05-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",7.5,"idexxquantitray","mpn","mpn",146.7,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"165","zuf","zuf403","2013-05-22","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",48.1,"idexxquantitray","mpn","mpn",69100,"idexxquantitray","mpn","mpn"
"166","zuf","zuf384","2013-03-20","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",7.5,"idexxquantitray","mpn","mpn",62.4,"idexxquantitray","mpn","mpn",135.4,"idexxquantitray","mpn","mpn"
"167","zuf","zuf381","2013-02-27","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",3.1,"idexxquantitray","mpn","mpn",11,"idexxquantitray","mpn","mpn",1413.6,"idexxquantitray","mpn","mpn"
"168","zuf","zuf401","2013-05-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",27.2,"idexxquantitray","mpn","mpn",3450,"idexxquantitray","mpn","mpn"
"169","zuf","zuf389","2013-04-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",4.1,"idexxquantitray","mpn","mpn",26.2,"idexxquantitray","mpn","mpn",83900,"idexxquantitray","mpn","mpn"
"170","zuf","zuf378","2013-02-17","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",38.8,"idexxquantitray","mpn","mpn",72.7,"idexxquantitray","mpn","mpn",7710,"idexxquantitray","mpn","mpn"
"171","zuf","zuf373","2013-01-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",686.7,"idexxquantitray","mpn","mpn",123.6,"idexxquantitray","mpn","mpn",19680,"idexxquantitray","mpn","mpn"
"172","zuf","zuf394","2013-04-22","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","p",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",13.2,"idexxquantitray","mpn","mpn",1046.2,"idexxquantitray","mpn","mpn"
"173","zuf","zuf387","2013-03-27","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","p",150,"molecular","y","y","y","y","y",11,"idexxquantitray","mpn","mpn",54.4,"idexxquantitray","mpn","mpn",4500,"idexxquantitray","mpn","mpn"
"174","zuf","zuf409","2013-10-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",5.2,"idexxquantitray","mpn","mpn",261.3,"idexxquantitray","mpn","mpn",7120,"idexxquantitray","mpn","mpn"
"175","zuf","zuf404","2013-05-24","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","p",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",13.4,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"176","zuf","zuf383","2013-03-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",32.3,"idexxquantitray","mpn","mpn",71.7,"idexxquantitray","mpn","mpn",613.1,"idexxquantitray","mpn","mpn"
"177","zuf","zuf377","2013-02-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",83.6,"idexxquantitray","mpn","mpn",139.6,"idexxquantitray","mpn","mpn",14670,"idexxquantitray","mpn","mpn"
"178","zuf","zuf408","2013-10-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",5.2,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn",29240,"idexxquantitray","mpn","mpn"
"179","zuf","zuf418","2013-12-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",3.1,"idexxquantitray","mpn","mpn",115.3,"idexxquantitray","mpn","mpn",6770,"idexxquantitray","mpn","mpn"
"180","zuf","zuf372","2013-01-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",32.7,"idexxquantitray","mpn","mpn",8.5,"idexxquantitray","mpn","mpn",2430,"idexxquantitray","mpn","mpn"
"181","zuf","zuf412","2013-11-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",15.8,"idexxquantitray","mpn","mpn",307.6,"idexxquantitray","mpn","mpn",3590,"idexxquantitray","mpn","mpn"
"182","zuf","zuf392","2013-04-17","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",40.2,"idexxquantitray","mpn","mpn",3930,"idexxquantitray","mpn","mpn"
"183","zuf","zuf380","2013-02-20","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","n","n",150,"molecular","y","y","y","y","y",18.7,"idexxquantitray","mpn","mpn",43.1,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"184","zuf","zuf397","2013-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",151,"idexxquantitray","mpn","mpn",1046.2,"idexxquantitray","mpn","mpn",5290,"idexxquantitray","mpn","mpn"
"185","zuf","zuf385","2013-03-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",12.1,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn",866.4,"idexxquantitray","mpn","mpn"
"186","zuf","zuf382","2013-03-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",0,"n","n","n",150,"molecular","y","y","y","y","y",6.3,"idexxquantitray","mpn","mpn",16,"idexxquantitray","mpn","mpn",228.2,"idexxquantitray","mpn","mpn"
"187","zuf","zuf415","2013-12-03","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",0,"n","n","n",150,"molecular","y","y","y","y","y",14.6,"idexxquantitray","mpn","mpn",17.5,"idexxquantitray","mpn","mpn",4100,"idexxquantitray","mpn","mpn"
"188","zuf","zuf402","2013-05-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",1,"idexxquantitray","mpn","mpn",109.5,"idexxquantitray","mpn","mpn",2880,"idexxquantitray","mpn","mpn"
"189","zuf","zuf399","2013-05-07","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","n",150,"molecular","y","y","y","y","y",2,"idexxquantitray","mpn","mpn",629.4,"idexxquantitray","mpn","mpn",7940,"idexxquantitray","mpn","mpn"
"190","zuf","zuf375","2013-02-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",37.9,"idexxquantitray","mpn","mpn",248.1,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"191","zuf","zuf398","2013-05-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"p","p","p",150,"molecular","y","y","y","y","y",290.9,"idexxquantitray","mpn","mpn",18500,"idexxquantitray","mpn","mpn",185000,"idexxquantitray","mpn","mpn"
"192","zuf","zuf376","2013-02-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",0,"n","n","n",150,"molecular","y","y","y","y","y",4.1,"idexxquantitray","mpn","mpn",19.7,"idexxquantitray","mpn","mpn",2750,"idexxquantitray","mpn","mpn"
"193","zuf","zuf419","2013-12-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,150,"molecular","y","n",1,"n","n","n",150,"molecular","y","y","y","y","y",14.1,"idexxquantitray","mpn","mpn",579.4,"idexxquantitray","mpn","mpn",3360,"idexxquantitray","mpn","mpn"
