"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"197","usgsky","2013-08-26","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"198","usgsky","2013-05-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"199","usgsky","2013-08-26","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",170,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"200","usgsky","2013-09-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"201","usgsky","2013-09-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",57,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"202","usgsky","2014-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"203","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1700,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"204","usgsky","2014-07-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",59,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"205","usgsky","2014-05-06","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",130,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"206","usgsky","2014-07-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"207","usgsky","2014-09-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",270,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"208","usgsky","2014-11-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",53,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"209","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",8200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"210","usgsky","2014-11-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",260,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"211","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",240,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"212","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"213","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"214","usgsky","2014-09-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",88,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"215","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"216","usgsky","2014-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",340,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"217","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",13000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"218","usgsky","2014-11-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",210,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"219","usgsky","2014-07-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"220","usgsky","2014-11-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"221","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",6000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"222","usgsky","2014-09-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"223","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",54,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"224","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"225","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",180,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"226","usgsky","2014-05-06","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"227","usgsky","2014-09-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",240,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"228","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"229","usgsky","2014-07-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",640,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"230","usgsky","2014-05-07","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",860,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"231","usgsky","2014-07-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1900,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"232","usgsky","2014-11-04","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",510,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"233","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",7000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"234","usgsky","2014-05-06","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",3700,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"235","usgsky","2014-06-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",590,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"236","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",6600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"237","usgsky","2014-09-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"238","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",15,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"239","usgsky","2014-10-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",1700,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"240","usgsky","2014-08-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Cumberland","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river",210,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
