"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"749","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"750","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"751","ceden_369","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"752","ceden_369","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"753","ceden_369","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"754","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"755","ceden_369","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"756","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"757","ceden_369","grabsample","none",NA,NA,NA,NA,40,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"758","ceden_369","grabsample","none",NA,NA,NA,NA,13,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"759","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"760","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"761","ceden_369","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"762","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"763","ceden_369","grabsample","none",NA,NA,NA,NA,250,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"764","ceden_369","grabsample","none",NA,NA,NA,NA,17000,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"765","ceden_369","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"766","ceden_369","grabsample","none",NA,NA,NA,NA,2,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"767","ceden_369","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"768","ceden_369","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"769","ceden_369","grabsample","none",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"770","ceden_369","grabsample","none",NA,NA,NA,NA,680,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"771","ceden_369","grabsample","none",NA,NA,NA,NA,2700,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"772","ceden_369","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"773","ceden_369","grabsample","none",NA,NA,NA,NA,3100,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"774","ceden_369","grabsample","none",NA,NA,NA,NA,59,"sm9230c","membranefiltration","membranefiltration",1600,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"775","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"776","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"777","ceden_369","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"778","ceden_369","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"779","ceden_369","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"780","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"781","ceden_369","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"782","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"783","ceden_369","grabsample","none",NA,NA,NA,NA,40,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"784","ceden_369","grabsample","none",NA,NA,NA,NA,13,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"785","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"786","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"787","ceden_369","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"788","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"789","ceden_369","grabsample","none",NA,NA,NA,NA,250,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"790","ceden_369","grabsample","none",NA,NA,NA,NA,17000,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"791","ceden_369","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"792","ceden_369","grabsample","none",NA,NA,NA,NA,2,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"793","ceden_369","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"794","ceden_369","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"795","ceden_369","grabsample","none",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"796","ceden_369","grabsample","none",NA,NA,NA,NA,680,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"797","ceden_369","grabsample","none",NA,NA,NA,NA,2700,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"798","ceden_369","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"799","ceden_369","grabsample","none",NA,NA,NA,NA,3100,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"800","ceden_369","grabsample","none",NA,NA,NA,NA,59,"sm9230c","membranefiltration","membranefiltration",500,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"801","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"802","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"803","ceden_369","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"804","ceden_369","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"805","ceden_369","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"806","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"807","ceden_369","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"808","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"809","ceden_369","grabsample","none",NA,NA,NA,NA,40,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"810","ceden_369","grabsample","none",NA,NA,NA,NA,13,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"811","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"812","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"813","ceden_369","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"814","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"815","ceden_369","grabsample","none",NA,NA,NA,NA,250,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"816","ceden_369","grabsample","none",NA,NA,NA,NA,17000,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"817","ceden_369","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"818","ceden_369","grabsample","none",NA,NA,NA,NA,2,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"819","ceden_369","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"820","ceden_369","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"821","ceden_369","grabsample","none",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"822","ceden_369","grabsample","none",NA,NA,NA,NA,680,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"823","ceden_369","grabsample","none",NA,NA,NA,NA,2700,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"824","ceden_369","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"825","ceden_369","grabsample","none",NA,NA,NA,NA,3100,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"826","ceden_369","grabsample","none",NA,NA,NA,NA,59,"sm9230c","membranefiltration","membranefiltration",90,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"827","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"828","ceden_369","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"829","ceden_369","grabsample","none",NA,NA,NA,NA,47,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"830","ceden_369","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"831","ceden_369","grabsample","none",NA,NA,NA,NA,900,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"832","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"833","ceden_369","grabsample","none",NA,NA,NA,NA,70,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"834","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"835","ceden_369","grabsample","none",NA,NA,NA,NA,40,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"836","ceden_369","grabsample","none",NA,NA,NA,NA,13,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"837","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"838","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"839","ceden_369","grabsample","none",NA,NA,NA,NA,4300,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"840","ceden_369","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"841","ceden_369","grabsample","none",NA,NA,NA,NA,250,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"842","ceden_369","grabsample","none",NA,NA,NA,NA,17000,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"843","ceden_369","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"844","ceden_369","grabsample","none",NA,NA,NA,NA,2,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"845","ceden_369","grabsample","none",NA,NA,NA,NA,50,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"846","ceden_369","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"847","ceden_369","grabsample","none",NA,NA,NA,NA,700,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"848","ceden_369","grabsample","none",NA,NA,NA,NA,680,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"849","ceden_369","grabsample","none",NA,NA,NA,NA,2700,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"850","ceden_369","grabsample","none",NA,NA,NA,NA,11,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"851","ceden_369","grabsample","none",NA,NA,NA,NA,3100,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"852","ceden_369","grabsample","none",NA,NA,NA,NA,59,"sm9230c","membranefiltration","membranefiltration",50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"853","cede_151","grabsample","none",NA,NA,NA,NA,16000,"sm9230c","membranefiltration","membranefiltration",22000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"854","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"855","ceden_472","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"856","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"857","ceden_472","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"858","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"859","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"860","ceden_472","grabsample","none",NA,NA,NA,NA,30,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"861","ceden_472","grabsample","none",NA,NA,NA,NA,220,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"862","ceden_472","grabsample","none",NA,NA,NA,NA,7,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"863","ceden_472","grabsample","none",NA,NA,NA,NA,280,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"864","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"865","ceden_472","grabsample","none",NA,NA,NA,NA,110,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"866","ceden_472","grabsample","none",NA,NA,NA,NA,64,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"867","ceden_472","grabsample","none",NA,NA,NA,NA,27,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"868","ceden_472","grabsample","none",NA,NA,NA,NA,3000,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"869","ceden_472","grabsample","none",NA,NA,NA,NA,240,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"870","ceden_472","grabsample","none",NA,NA,NA,NA,350,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"871","ceden_472","grabsample","none",NA,NA,NA,NA,3400,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"872","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"873","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"874","ceden_472","grabsample","none",NA,NA,NA,NA,45,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"875","ceden_472","grabsample","none",NA,NA,NA,NA,2400,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"876","ceden_472","grabsample","none",NA,NA,NA,NA,60,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"877","ceden_472","grabsample","none",NA,NA,NA,NA,130,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"878","ceden_472","grabsample","none",NA,NA,NA,NA,2000,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"879","ceden_472","grabsample","none",NA,NA,NA,NA,54,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"880","ceden_472","grabsample","none",NA,NA,NA,NA,550,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"881","ceden_472","grabsample","none",NA,NA,NA,NA,77,"sm9230c","membranefiltration","membranefiltration",130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"882","ceden_472","grabsample","none",NA,NA,NA,NA,170,"sm9230c","membranefiltration","membranefiltration",30000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"883","ceden_472","grabsample","none",NA,NA,NA,NA,140,"sm9230c","membranefiltration","membranefiltration",30000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"884","ceden_472","grabsample","none",NA,NA,NA,NA,1600,"sm9230c","membranefiltration","membranefiltration",30000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"885","ceden_472","grabsample","none",NA,NA,NA,NA,22,"sm9230c","membranefiltration","membranefiltration",30000,"sm9221e","sm9221","mpn",NA,NA,NA,NA
