"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","o157h7_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","lm_pa","ls_pa","lm_vol","lm_molecular_culture","lm_confirm","lm_sigb"
"174","fsl","fsl_622","2010-06-28","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"175","fsl","fsl_623","2010-06-28","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"176","fsl","fsl_624","2010-10-11","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"177","fsl","fsl_621","2010-05-03","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"178","fsl","fsl_634","2010-10-11","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"179","fsl","fsl_628","2010-06-28","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"180","fsl","fsl_629","2010-06-28","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"181","fsl","fsl_632","2010-03-22","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"182","fsl","fsl_633","2010-05-03","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"183","fsl","fsl_590","2011-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"184","fsl","fsl_584","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"185","fsl","fsl_589","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"186","fsl","fsl_585","2011-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"187","fsl","fsl_583","2011-03-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"188","fsl","fsl_588","2011-03-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"189","fsl","fsl_597","2011-03-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"190","fsl","fsl_599","2011-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"191","fsl","fsl_598","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"192","fsl","fsl_608","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"193","fsl","fsl_609","2011-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"194","fsl","fsl_607","2011-03-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"195","fsl","fsl_619","2011-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"196","fsl","fsl_617","2011-03-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"197","fsl","fsl_618","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"198","fsl","fsl_611","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"199","fsl","fsl_625","2011-03-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"200","fsl","fsl_626","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"201","fsl","fsl_627","2011-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",1,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"202","fsl","fsl_635","2011-03-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"203","fsl","fsl_636","2011-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"204","fsl","fsl_637","2011-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"205","fsl","fsl_808","2009-10-10","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"206","fsl","fsl_807","2009-08-24","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"207","fsl","fsl_810","2010-04-27","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"208","fsl","fsl_815","2010-06-08","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"209","fsl","fsl_809","2010-03-22","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"210","fsl","fsl_816","2010-06-08","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",1,"p",2.39967372148104,"culture","sigB","y"
"211","fsl","fsl_811","2010-09-13","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
