"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"692","frss","frss_3073","2018-09-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Tennessee","Upper East Gulf Coastal Plain","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Tennessee Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",85,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"693","frss","frss_536","2005-05-13","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",84,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"694","frss","frss_2595","2006-05-12","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2290,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"695","frss","frss_2597","2006-09-22","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",24066,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"696","frss","frss_2596","2006-07-21","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",332,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"697","frss","frss_2582","2006-09-22","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",13734,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"698","frss","frss_2581","2006-07-21","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",311,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"699","frss","frss_2580","2006-05-12","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1684,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"700","frss","frss_2600","2007-09-20","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",404,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"701","frss","frss_2598","2007-05-11","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",62,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"702","frss","frss_2599","2007-07-13","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",102,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"703","frss","frss_2585","2007-09-20","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"704","frss","frss_2583","2007-05-11","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",370,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"705","frss","frss_2584","2007-07-13","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",104,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"706","frss","frss_2601","2008-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",34658,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"707","frss","frss_2603","2008-09-19","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"708","frss","frss_2602","2008-07-25","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",366,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"709","frss","frss_2586","2008-05-16","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",4374,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"710","frss","frss_2587","2008-07-25","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"711","frss","frss_2588","2008-09-19","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"712","frss","frss_2605","2009-07-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",268,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"713","frss","frss_2604","2009-05-15","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1508,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"714","frss","frss_2590","2009-07-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",550,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"715","frss","frss_2589","2009-05-15","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",320,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"716","frss","frss_2607","2010-05-25","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",402,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"717","frss","frss_2608","2010-07-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",109,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"718","frss","frss_2592","2010-05-25","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",432,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"719","frss","frss_2593","2010-07-09","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",201,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"720","frss","frss_537","2016-07-15","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",146,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"721","frss","frss_3231","2016-05-21","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",717,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"722","frss","frss_538","2018-05-19","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Lower Mississippi","Upper East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Lower Mississippi Region","Eastern Mountains","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1670,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"723","frss","frss_975","2005-09-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"724","frss","frss_974","2005-07-30","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",106,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"725","frss","frss_973","2005-05-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"726","frss","frss_1834","2005-07-29","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",313,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"727","frss","frss_1835","2005-09-17","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",295,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"728","frss","frss_1833","2005-05-14","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",1434,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"729","frss","frss_1473","2005-07-30","ky","East South Central","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Cumberland","Interior Low Plateau","temperate upland rivers","Temperate Broadleaf and Mixed Forests","Ohio Region","Eastern Mountains","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample","none",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
