"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"1848","cmc_4815","grabsample","none",800,"idexxquantitray","mpn","mpn",60,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1849","cmc_4807","grabsample","none",60,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1850","cmc_4811","grabsample","none",20,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1851","cmc_4840","grabsample","none",20,"idexxquantitray","mpn","mpn",460,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1852","cmc_4819","grabsample","none",20,"idexxquantitray","mpn","mpn",90,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1853","cmc_4846","grabsample","none",150,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1854","cmc_4832","grabsample","none",10,"idexxquantitray","mpn","mpn",290,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1855","cmc_4788","grabsample","none",80,"idexxquantitray","mpn","mpn",320,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1856","cmc_4786","grabsample","none",40,"idexxquantitray","mpn","mpn",270,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1857","cmc_4791","grabsample","none",170,"idexxquantitray","mpn","mpn",410,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1858","cmc_4771","grabsample","none",30,"idexxquantitray","mpn","mpn",140,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1859","cmc_4780","grabsample","none",20,"idexxquantitray","mpn","mpn",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1860","cmc_4767","grabsample","none",800,"idexxquantitray","mpn","mpn",90,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1861","cmc_4757","grabsample","none",30,"idexxquantitray","mpn","mpn",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1862","cmc_4799","grabsample","none",60,"idexxquantitray","mpn","mpn",801,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1863","cmc_4796","grabsample","none",140,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1864","cmc_4797","grabsample","none",390,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1865","cmc_4756","grabsample","none",40,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1866","cmc_4794","grabsample","none",30,"idexxquantitray","mpn","mpn",700,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1867","cmc_4795","grabsample","none",80,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1868","cmc_4755","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1869","cmc_4785","grabsample","none",420,"idexxquantitray","mpn","mpn",250,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1870","cmc_4754","grabsample","none",9.99,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1871","cmc_4784","grabsample","none",20,"idexxquantitray","mpn","mpn",230,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1872","cmc_5009","grabsample","none",30,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1873","cmc_5015","grabsample","none",40,"idexxquantitray","mpn","mpn",130,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1874","cmc_5012","grabsample","none",10,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1875","cmc_5016","grabsample","none",10,"idexxquantitray","mpn","mpn",390,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1876","cmc_5007","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1877","cmc_5008","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1878","cmc_5006","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1879","cmc_5014","grabsample","none",70,"idexxquantitray","mpn","mpn",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1880","cmc_5005","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1881","cmc_5010","grabsample","none",160,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1882","cmc_5013","grabsample","none",10,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1883","cmc_5011","grabsample","none",10,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1884","cmc_4958","grabsample","none",20,"idexxquantitray","mpn","mpn",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1885","cmc_4940","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1886","cmc_4948","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1887","cmc_4955","grabsample","none",10,"idexxquantitray","mpn","mpn",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1888","cmc_4944","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1889","cmc_4942","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1890","cmc_4947","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1891","cmc_4960","grabsample","none",30,"idexxquantitray","mpn","mpn",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1892","cmc_4946","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1893","cmc_4953","grabsample","none",30,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1894","cmc_4945","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1895","cmc_4949","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1896","cmc_8024","grabsample","none",120,"idexxquantitray","mpn","mpn",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1897","cmc_8038","grabsample","none",240,"idexxquantitray","mpn","mpn",240,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1898","cmc_8018","grabsample","none",200,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1899","cmc_8035","grabsample","none",430,"idexxquantitray","mpn","mpn",210,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1900","cmc_8047","grabsample","none",590,"idexxquantitray","mpn","mpn",440,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1901","cmc_8029","grabsample","none",500,"idexxquantitray","mpn","mpn",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1902","cmc_8027","grabsample","none",630,"idexxquantitray","mpn","mpn",130,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1903","cmc_8030","grabsample","none",1500,"idexxquantitray","mpn","mpn",170,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1904","cmc_8044","grabsample","none",420,"idexxquantitray","mpn","mpn",340,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1905","cmc_8020","grabsample","none",330,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1906","cmc_8016","grabsample","none",100,"idexxquantitray","mpn","mpn",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1907","cmc_8021","grabsample","none",800,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1908","cmc_8277","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1909","cmc_8300","grabsample","none",150,"idexxquantitray","mpn","mpn",210,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1910","cmc_8276","grabsample","none",10,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1911","cmc_8305","grabsample","none",430,"idexxquantitray","mpn","mpn",340,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1912","cmc_8293","grabsample","none",40,"idexxquantitray","mpn","mpn",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1913","cmc_8302","grabsample","none",70,"idexxquantitray","mpn","mpn",230,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1914","cmc_8296","grabsample","none",270,"idexxquantitray","mpn","mpn",170,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1915","cmc_8283","grabsample","none",160,"idexxquantitray","mpn","mpn",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1916","cmc_8301","grabsample","none",380,"idexxquantitray","mpn","mpn",220,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1917","cmc_8289","grabsample","none",250,"idexxquantitray","mpn","mpn",90,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1918","cmc_8284","grabsample","none",60,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1919","cmc_8286","grabsample","none",250,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1920","cmc_8282","grabsample","none",20,"idexxquantitray","mpn","mpn",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1921","cmc_6096","grabsample","none",801,"idexxquantitray","mpn","mpn",240,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1922","cmc_6094","grabsample","none",90,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1923","cmc_6101","grabsample","none",790,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1924","cmc_6098","grabsample","none",390,"idexxquantitray","mpn","mpn",540,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1925","cmc_6539","grabsample","none",40,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1926","cmc_6555","grabsample","none",380,"idexxquantitray","mpn","mpn",270,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1927","cmc_6541","grabsample","none",50,"idexxquantitray","mpn","mpn",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1928","cmc_6565","grabsample","none",330,"idexxquantitray","mpn","mpn",360,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1929","cmc_6566","grabsample","none",1500,"idexxquantitray","mpn","mpn",380,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1930","cmc_6561","grabsample","none",490,"idexxquantitray","mpn","mpn",320,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1931","cmc_6544","grabsample","none",800,"idexxquantitray","mpn","mpn",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1932","cmc_6575","grabsample","none",150,"idexxquantitray","mpn","mpn",750,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1933","cmc_6554","grabsample","none",380,"idexxquantitray","mpn","mpn",270,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1934","cmc_6545","grabsample","none",190,"idexxquantitray","mpn","mpn",130,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1935","cmc_6558","grabsample","none",460,"idexxquantitray","mpn","mpn",290,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1936","cmc_6577","grabsample","none",180,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1937","cmc_6547","grabsample","none",100,"idexxquantitray","mpn","mpn",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1938","cmc_6562","grabsample","none",250,"idexxquantitray","mpn","mpn",330,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1939","cmc_6636","grabsample","none",10,"idexxquantitray","mpn","mpn",440,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1940","cmc_6635","grabsample","none",800,"idexxquantitray","mpn","mpn",420,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1941","cmc_1883","grabsample","none",50,"idexxquantitray","mpn","mpn",310,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1942","cmc_1853","grabsample","none",800,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1943","cmc_1861","grabsample","none",350,"idexxquantitray","mpn","mpn",80,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1944","cmc_1855","grabsample","none",40,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1945","cmc_1858","grabsample","none",90,"idexxquantitray","mpn","mpn",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1946","cmc_1870","grabsample","none",70,"idexxquantitray","mpn","mpn",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1947","cmc_1880","grabsample","none",10,"idexxquantitray","mpn","mpn",270,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1948","cmc_1885","grabsample","none",20,"idexxquantitray","mpn","mpn",350,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1949","cmc_1873","grabsample","none",150,"idexxquantitray","mpn","mpn",190,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1950","cmc_1877","grabsample","none",120,"idexxquantitray","mpn","mpn",240,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1951","cmc_1887","grabsample","none",120,"idexxquantitray","mpn","mpn",420,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1952","cmc_1871","grabsample","none",60,"idexxquantitray","mpn","mpn",170,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1953","cmc_1862","grabsample","none",70,"idexxquantitray","mpn","mpn",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1954","cmc_1851","grabsample","none",60,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1955","cmc_4825","grabsample","none",60,"idexxquantitray","mpn","mpn",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1956","cmc_4838","grabsample","none",150,"idexxquantitray","mpn","mpn",410,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1957","cmc_4833","grabsample","none",100,"idexxquantitray","mpn","mpn",290,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1958","cmc_4834","grabsample","none",50,"idexxquantitray","mpn","mpn",310,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1959","cmc_4823","grabsample","none",30,"idexxquantitray","mpn","mpn",110,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1960","cmc_4835","grabsample","none",40,"idexxquantitray","mpn","mpn",360,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1961","cmc_4805","grabsample","none",20,"idexxquantitray","mpn","mpn",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1962","cmc_4810","grabsample","none",10,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1963","cmc_4826","grabsample","none",60,"idexxquantitray","mpn","mpn",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1964","cmc_4824","grabsample","none",50,"idexxquantitray","mpn","mpn",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1965","cmc_4814","grabsample","none",50,"idexxquantitray","mpn","mpn",60,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1966","cmc_4842","grabsample","none",40,"idexxquantitray","mpn","mpn",800,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1967","cmc_4822","grabsample","none",10,"idexxquantitray","mpn","mpn",110,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1968","cmc_4760","grabsample","none",30,"idexxquantitray","mpn","mpn",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1969","cmc_4759","grabsample","none",50,"idexxquantitray","mpn","mpn",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1970","cmc_4773","grabsample","none",10,"idexxquantitray","mpn","mpn",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1971","cmc_4778","grabsample","none",300,"idexxquantitray","mpn","mpn",190,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1972","cmc_4783","grabsample","none",120,"idexxquantitray","mpn","mpn",210,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1973","cmc_4787","grabsample","none",20,"idexxquantitray","mpn","mpn",280,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1974","cmc_4775","grabsample","none",60,"idexxquantitray","mpn","mpn",160,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1975","cmc_4781","grabsample","none",40,"idexxquantitray","mpn","mpn",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1976","cmc_4764","grabsample","none",100,"idexxquantitray","mpn","mpn",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1977","cmc_4793","grabsample","none",160,"idexxquantitray","mpn","mpn",640,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1978","cmc_4790","grabsample","none",140,"idexxquantitray","mpn","mpn",390,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1979","cmc_4792","grabsample","none",30,"idexxquantitray","mpn","mpn",600,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1980","cmc_4769","grabsample","none",90,"idexxquantitray","mpn","mpn",120,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"1981","cmc_2185","grabsample","none",435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1982","cmc_2183","grabsample","none",96,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1983","cmc_2182","grabsample","none",83.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1984","cmc_2188","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1985","cmc_2179","grabsample","none",24.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1986","cmc_2186","grabsample","none",435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1987","cmc_2181","grabsample","none",78.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1988","cmc_2180","grabsample","none",37.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1989","cmc_2187","grabsample","none",648.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1990","cmc_2184","grabsample","none",275.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1991","cmc_5275","grabsample","none",191.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1992","cmc_5274","grabsample","none",122.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1993","cmc_5272","grabsample","none",82,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1994","cmc_5273","grabsample","none",120.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1995","cmc_5269","grabsample","none",36.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1996","cmc_5270","grabsample","none",65.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1997","cmc_5278","grabsample","none",980.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1998","cmc_5268","grabsample","none",30.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"1999","cmc_5277","grabsample","none",214.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2000","cmc_5271","grabsample","none",66.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2001","cmc_5276","grabsample","none",209.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2002","cmc_6717","grabsample","none",63.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2003","cmc_6730","grabsample","none",1732.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2004","cmc_6707","grabsample","none",31.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2005","cmc_6725","grabsample","none",461.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2006","cmc_6732","grabsample","none",2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2007","cmc_6704","grabsample","none",22.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2008","cmc_6706","grabsample","none",27.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2009","cmc_6719","grabsample","none",95.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2010","cmc_6709","grabsample","none",34.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2011","cmc_6726","grabsample","none",547.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2012","cmc_6720","grabsample","none",104.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2013","cmc_6724","grabsample","none",204.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2014","cmc_6703","grabsample","none",18.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2015","cmc_6716","grabsample","none",58.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2016","cmc_6710","grabsample","none",36.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2017","cmc_6702","grabsample","none",14.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2018","cmc_6721","grabsample","none",124.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2019","cmc_6722","grabsample","none",154.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2020","cmc_6729","grabsample","none",1732.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2021","cmc_6715","grabsample","none",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2022","cmc_6713","grabsample","none",45.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2023","cmc_6708","grabsample","none",32.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2024","cmc_6718","grabsample","none",71.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2025","cmc_6714","grabsample","none",51.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2026","cmc_6731","grabsample","none",1986.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2027","cmc_6711","grabsample","none",40.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2028","cmc_6712","grabsample","none",42.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2029","cmc_6723","grabsample","none",179.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2030","cmc_6728","grabsample","none",1119.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2031","cmc_6727","grabsample","none",686.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2032","cmc_6705","grabsample","none",27.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2033","cmc_6771","grabsample","none",1119.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"2034","cmc_6762","grabsample","none",81.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
